field_1,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH,proche route,proche canal,perp route,perp canal
"4217","9","0",H,"13737",1,305550.874398,2394234.493952,305580.18899,2394246.002849,1,305565.531694,2394240.248401,31.492857,1.196686,HO,"1","0","0",
"4218","9","0",H,"13738",1,305580.18899,2394246.002849,305602.999774,2394265.005153,1,305591.594382,2394255.504001,29.688709,0.876231,HO,"1","0","0",
"4219","9","0",H,"13742",1,305535.625982,2394515.992993,305535.52963,2394435.749569,1,305535.577806,2394475.871281,80.243482,0.001201,HP,"0","0","0",
"4220","9","0",H,"14036",1,305437.782589,2393677.2432,305480.970653,2393668.251136,1,305459.376621,2393672.747168,44.114239,1.776071,HV,"0","0","0",
"4221","9","0",H,"14044",0,305954.594974,2393926.25152,305950.470014,2393897.7488,1,305952.532494,2393912.00016,28.799659,0.143724,HP,"0","0","0",
"4222","9","0",H,"14045",1,305950.470014,2393897.7488,305916.810782,2393901.749728,1,305933.640398,2393899.749264,33.896185,1.689107,HV,"0","0","0",
"4223","9","0",H,"14053",1,305898.936286,2393755.246368,305901.562334,2393721.998912,1,305900.24931,2393738.62264,33.351004,3.062771,HP,"0","0","0",
"4224","9","0",H,"14054",1,305901.562334,2393721.998912,305912.905886,2393706.997856,1,305907.23411,2393714.498384,18.807122,2.494146,HO,"0","0","0",
"4225","9","0",H,"14055",1,305912.905886,2393706.997856,305914.789726,2393680.584032,1,305913.847806,2393693.790944,26.480917,3.070393,HP,"0","0","0",
"4226","9","0",H,"14663",1,305605.529726,2393739.255136,305605.529726,2393762.928189,1,305605.529726,2393751.091663,23.673053,0,HP,"0","0","0",
"4227","9","1",H,"3430",0,306414.813854,2393656.000064,306425.029822,2393616.24944,1,306419.921838,2393636.124752,41.042394,2.890035,HP,"1","0","0",
"4228","9","1",H,"3441",1,306731.938559,2393664.24992,306737.905919,2393671.24848,1,306734.922239,2393667.7492,9.19724,0.706034,HO,"1","0","0",
"4229","9","1",H,"3446",1,306732.091903,2393675.794208,306723.344959,2393665.501248,1,306727.718431,2393670.647728,13.507555,0.704377,HO,"1","0","0",
"4230","9","1",H,"3464",0,306922.812895,2393688.504704,306946.751263,2393694.499424,1,306934.782079,2393691.502064,24.677563,1.32542,HV,"0","0","0",
"4231","9","1",H,"3473",1,305985.43587,2393700.494112,305985.43587,2393681.506144,1,305985.43587,2393691.000128,18.987968,0,HP,"0","0","0",
"4232","9","1",H,"3491",1,306850.529535,2393711.243808,306868.625023,2393683.746976,1,306859.577279,2393697.495392,32.916902,2.559549,HO,"0","1","0",
"4233","9","1",H,"3500",1,306737.218271,2393713.00992,306732.091903,2393675.794208,1,306734.655087,2393694.402064,37.567125,0.136886,HP,"1","0","0",
"4234","9","1",H,"3526",1,306102.281502,2393732.256576,306115.000062,2393732.256576,1,306108.640782,2393732.256576,12.71856,1.570796,HV,"1","0","1",
"4235","9","1",H,"3527",1,306115.000062,2393732.256576,306129.56099,2393738.746016,1,306122.280526,2393735.501296,15.941564,1.151545,HO,"1","0","0",
"4236","9","1",H,"3536",1,306903.563199,2393743.751136,306905.969439,2393723.250208,1,306904.766319,2393733.500672,20.641658,3.024755,HP,"0","0","0",
"4237","9","1",H,"3537",1,306905.969439,2393723.250208,306922.812895,2393688.504704,1,306914.391167,2393705.877456,38.612848,2.690206,HO,"0","0","0",
"4238","9","1",H,"3541",1,306881.916159,2393744.926944,306903.563199,2393743.751136,1,306892.739679,2393744.33904,21.67895,1.62506,HV,"0","1","0",
"4239","9","1",H,"3546",1,306903.563199,2393743.751136,306914.342943,2393747.50496,1,306908.953071,2393745.628048,11.414643,1.2357,HV,"0","0","0",
"4240","9","1",H,"3549",0,306914.342943,2393747.50496,307015.731199,2393750.81728,0,306965.037071,2393749.16112,101.442348,1.538138,HV,"0","0","0",
"4241","9","1",H,"3557",1,306081.876926,2393756.249632,306102.281502,2393732.256576,1,306092.079214,2393744.253104,31.496245,2.436845,HO,"1","0","0",
"4242","9","1",H,"3565",1,306085.65811,2393742.499904,306093.344382,2393725.754112,1,306089.501246,2393734.127008,18.425535,2.711282,HO,"1","0","0",
"4243","9","1",H,"3566",1,306881.916159,2393744.926944,306881.456671,2393745.592352,1,306881.686415,2393745.259648,0.808639,2.537247,HO,"0","1","0",
"4244","9","1",H,"3567",1,306881.456671,2393745.592352,306866.792031,2393759.111328,1,306874.124351,2393752.35184,19.945285,2.315567,HO,"0","1","0",
"4245","9","1",H,"3568",1,306866.792031,2393759.111328,306853.616767,2393765.0688,1,306860.204399,2393762.090064,14.459566,1.995454,HO,"0","1","0",
"4246","9","1",H,"3569",1,306853.616767,2393765.0688,306842.674399,2393775.19728,1,306848.145583,2393770.13304,14.91045,2.317587,HO,"0","1","0",
"4247","9","1",H,"3570",1,306540.624158,2393704.000576,306656.218527,2393777.507072,1,306598.421343,2393740.753824,136.986361,1.004397,HO,"0","0","0",
"4248","9","1",H,"3598",1,306268.626302,2393650.747552,306360.185918,2393789.249056,1,306314.40611,2393719.998304,166.029605,0.58412,HO,"0","0","0",
"4249","9","1",H,"3603",1,306842.674399,2393775.19728,306877.094911,2393790.747744,1,306859.884655,2393782.972512,37.770208,1.146464,HO,"0","1","0",1
"4250","9","1",H,"3604",1,306877.094911,2393790.747744,306896.344671,2393795.506016,1,306886.719791,2393793.12688,19.82913,1.328468,HV,"0","0","0",
"4251","9","1",H,"3611",1,306435.09475,2393805.7488,306469.34547,2393756.249632,1,306452.22011,2393780.999216,60.193683,2.536293,HO,"0","0","0",
"4252","9","1",H,"3612",1,306469.34547,2393756.249632,306503.71987,2393757.253504,1,306486.53267,2393756.751568,34.389055,1.541601,HV,"1","0","0",
"4253","9","1",H,"3613",1,306167.24915,2393805.99616,306187.530046,2393788.506912,1,306177.389598,2393797.251536,26.780376,2.282417,HO,"1","0","0",
"4254","9","1",H,"3621",1,306407.155134,2393814.493408,306423.311102,2393815.24992,1,306415.233118,2393814.871664,16.17367,1.524005,HV,"0","0","0",
"4255","9","1",H,"3637",1,306859.000191,2393838.748224,306896.344671,2393795.506016,1,306877.672431,2393817.12712,57.135792,2.429249,HO,"0","0","0",
"4256","9","1",H,"3653",1,306934.843935,2393848.496736,306938.405055,2393836.245632,1,306936.624495,2393842.371184,12.758179,2.85871,HP,"0","0","0",
"4257","9","1",H,"3654",0,306938.405055,2393836.245632,307019.060799,2393839.99936,0,306978.732927,2393838.122496,80.743046,1.52429,HV,"0","0","0",
"4258","9","1",H,"3695",1,306934.843935,2393848.496736,306937.250143,2393864.00688,1,306936.047039,2393856.251808,15.695681,0.153911,HP,"0","0","0",
"4259","9","1",H,"3696",0,306937.250143,2393864.00688,307017.782591,2393873.493728,0,306977.516367,2393868.750304,81.089305,1.453535,HV,"0","0","0",
"4260","9","1",H,"3718",1,306499.93907,2393833.494368,306536.842654,2393885.496256,1,306518.390862,2393859.495312,63.76575,0.617179,HO,"0","0","0",
"4261","9","1",H,"3719",1,306536.842654,2393885.496256,306557.918174,2393897.39424,1,306547.380414,2393891.445248,24.202057,1.056858,HO,"0","1","0",
"4262","9","1",H,"3772",1,306927.625279,2393942.256832,306938.405055,2393905.998336,1,306933.015167,2393924.127584,37.827002,2.852612,HP,"0","0","0",
"4263","9","1",H,"3785",1,306143.063198,2393922.002624,306155.218206,2393908.5008,1,306149.140702,2393915.251712,18.167099,2.40864,HO,"0","0","0",
"4264","9","1",H,"3804",1,306397.342718,2393966.993408,306397.638302,2393955.250784,1,306397.49051,2393961.122096,11.746344,3.116426,HP,"0","1","0",1
"4265","9","1",H,"3830",1,306019.095454,2393986.503456,306108.125214,2393966.249888,1,306063.610334,2393976.376672,91.304464,1.794482,HV,"0","0","0",
"4266","9","1",H,"3885",1,306373.468222,2393989.006016,306412.531358,2394011.9952,1,306392.99979,2394000.500608,45.325833,1.038866,HO,"0","1","0",
"4267","9","1",H,"3898",1,306734.810335,2394022.387328,306733.434175,2393985.853504,1,306734.122255,2394004.120416,36.559733,0.03765,HP,"1","1","0",
"4268","9","1",H,"3918",1,306242.74867,2394025.250016,306264.405022,2394021.496352,1,306253.576846,2394023.373184,21.979253,1.74242,HV,"0","0","0",
"4269","9","1",H,"3919",1,306264.405022,2394021.496352,306280.560958,2394037.50128,1,306272.48299,2394029.498816,22.741416,0.790094,HO,"0","0","0",
"4270","9","1",H,"3927",1,306110.751422,2393989.253408,306106.750206,2394011.9952,1,306108.750814,2394000.624304,23.091099,2.967434,HP,"1","0","0",
"4271","9","1",H,"3928",1,306106.750206,2394011.9952,306109.00899,2394042.209024,1,306107.879598,2394027.102112,30.29814,0.074621,HP,"1","0","0",
"4272","9","1",H,"3929",1,306766.201791,2394048.253664,306806.063583,2394048.253664,1,306786.132687,2394048.253664,39.861792,1.570796,HV,"1","0","0",
"4273","9","1",H,"3947",1,305993.56211,2394063.25408,306066.312094,2394041.749888,1,306029.937102,2394052.501984,75.861653,1.858203,HV,"0","0","0",
"4274","9","1",H,"4020",1,306766.201791,2394048.253664,306793.118943,2394116.888704,1,306779.660367,2394082.571184,73.724499,0.373745,HO,"1","0","0",
"4275","9","1",H,"4021",1,306762.875551,2394048.253664,306790.498143,2394117.742048,1,306776.686847,2394082.997856,74.77729,0.378361,HO,"1","0","0",
"4276","9","1",H,"4028",1,306695.405375,2394124.743264,306760.470527,2394106.011424,1,306727.937951,2394115.377344,67.707871,1.85111,HV,"1","1","0",1
"4277","9","1",H,"4046",1,306770.326239,2394126.758272,306779.264319,2394139.475776,1,306774.795279,2394133.117024,15.544265,0.612614,HO,"1","1","0",
"4278","9","1",H,"4078",1,306901.156991,2394118.748576,306909.530559,2394135.74304,1,306905.343775,2394127.245808,18.945407,0.457809,HO,"1","0","0",
"4279","9","1",H,"4079",1,306909.530559,2394135.74304,306916.749183,2394162.253024,1,306913.139871,2394148.998032,27.475221,0.265853,HP,"1","0","0",
"4280","9","1",H,"4091",1,305972.029854,2394145.50592,305993.56211,2394063.25408,1,305982.795982,2394104.38,85.023545,2.885554,HP,"0","0","0",
"4281","9","1",H,"4094",0,306916.749183,2394162.253024,306954.093599,2394174.256704,1,306935.421391,2394168.254864,39.226187,1.259795,HV,"0","0","0",
"4282","9","1",H,"4115",1,306376.094718,2394099.49856,306397.626654,2394185.503904,1,306386.860686,2394142.501232,88.659706,0.245313,HP,"0","0","0",
"4283","9","1",H,"4116",1,306354.562302,2394170.750272,306342.407582,2394173.500192,1,306348.484942,2394172.125232,12.461913,1.793294,HV,"1","0","0",
"4284","9","1",H,"4117",1,306342.407582,2394173.500192,306335.65635,2394187.002624,1,306339.031966,2394180.251408,15.096185,2.677944,HO,"1","0","0",
"4285","9","1",H,"4125",1,306066.312094,2394041.749888,306034.000126,2394199.253696,1,306050.15611,2394120.501792,160.784056,2.93925,HP,"0","0","0",
"4286","9","1",H,"4131",1,306361.313502,2394193.75376,306381.470718,2394202.993184,1,306371.39211,2394198.373472,22.173866,1.141005,HO,"1","0","0",
"4287","9","1",H,"4132",1,306381.470718,2394202.993184,306403.126558,2394204.24448,1,306392.298638,2394203.618832,21.69196,1.51308,HV,"1","0","0",
"4288","9","1",H,"4140",0,306933.688767,2394207.750784,306954.093599,2394174.256704,0,306943.891183,2394191.003744,39.220028,2.594431,HO,"0","0","0",
"4289","9","1",H,"4148",1,306153.966846,2394197.755008,306162.092606,2394200.507456,1,306158.029726,2394199.131232,8.579274,1.244196,HV,"1","0","0",
"4290","9","1",H,"4152",1,306335.780062,2394199.006304,306354.685982,2394204.506208,1,306345.233022,2394201.756256,19.689661,1.287701,HV,"1","0","0",
"4291","9","1",H,"4157",1,306490.658622,2394212.49024,306494.686174,2394199.006304,1,306492.672398,2394205.748272,14.072587,2.851336,HP,"1","0","0",
"4292","9","1",H,"4158",1,306494.686174,2394199.006304,306501.437374,2394190.756416,1,306498.061774,2394194.88136,10.660176,2.455769,HO,"1","0","0",
"4293","9","1",H,"4159",1,306501.437374,2394190.756416,306521.594558,2394184.25264,1,306511.515966,2394187.504528,21.180443,1.882904,HV,"1","0","0",
"4294","9","1",H,"4160",1,306521.594558,2394184.25264,306541.751774,2394173.2528,1,306531.673166,2394178.75272,22.963228,2.070334,HO,"1","0","0",
"4295","9","1",H,"4161",1,306541.751774,2394173.2528,306563.311262,2394152.999264,1,306552.531518,2394163.126032,29.58069,2.324972,HO,"1","0","0",
"4296","9","1",H,"4196",1,306762.655487,2394243.252929,306776.256511,2394183.692096,1,306769.455999,2394213.472513,61.094031,2.917087,HP,"1","1","0",
"4297","9","1",H,"4200",1,306592.969631,2394246.002849,306576.813662,2394184.005248,1,306584.891646,2394215.004049,64.068072,0.254921,HP,"0","0","0",
"4298","9","1",H,"4206",1,306354.685982,2394204.506208,306365.43843,2394247.501537,1,306360.062206,2394226.003872,44.319448,0.245058,HP,"1","0","0",
"4299","9","1",H,"4226",1,306048.78115,2394230.245344,306055.65603,2394211.24304,1,306052.21859,2394220.744192,20.20771,2.794452,HP,"1","0","0",
"4300","9","1",H,"4230",1,306517.593342,2394269.006401,306592.969631,2394246.002849,1,306555.281486,2394257.504625,78.808301,1.867001,HV,"0","0","0",
"4301","9","1",H,"4255",1,306652.217311,2394271.494625,306657.717215,2394280.995745,1,306654.967263,2394276.245185,10.97817,0.524737,HO,"1","0","0",
"4302","9","1",H,"4256",1,306657.717215,2394280.995745,306667.094655,2394283.498337,1,306662.405935,2394282.247041,9.705635,1.310001,HV,"1","0","0",
"4303","9","1",H,"4259",1,306734.468511,2394271.494625,306753.250815,2394258.007585,1,306743.859663,2394264.751105,23.123045,2.193548,HO,"1","0","0",
"4304","9","1",H,"4260",1,306753.250815,2394258.007585,306762.655487,2394243.252929,1,306757.953151,2394250.630257,17.497078,2.574124,HO,"1","0","0",
"4305","9","1",H,"4293",1,305961.25011,2394272.251105,305964.000062,2394297.495457,1,305962.625086,2394284.873281,25.393691,0.108506,HP,"0","0","0",
"4306","9","1",H,"4300",1,306653.468607,2394301.744097,306663.093407,2394293.246849,1,306658.281007,2394297.495473,12.839003,2.294055,HO,"1","0","0",
"4307","9","1",H,"4303",1,306737.685887,2394282.494401,306760.345631,2394269.253761,1,306749.015759,2394275.874081,26.244591,2.09961,HO,"1","0","0",
"4308","9","1",H,"4304",1,306760.345631,2394269.253761,306771.345439,2394253.496225,1,306765.845535,2394261.374993,19.217068,2.532166,HO,"1","0","0",
"4309","9","1",H,"4329",1,305964.000062,2394297.495457,305970.654302,2394317.748609,1,305967.327182,2394307.622033,21.31828,0.317442,HP,"0","0","0",
"4310","9","1",H,"4359",1,305969.376254,2394340.752513,305970.654302,2394317.748609,1,305970.015278,2394329.250561,23.039379,3.086092,HP,"0","0","0",
"4311","9","1",H,"4374",1,306133.68595,2394329.752737,306135.060894,2394350.006273,1,306134.373422,2394339.879505,20.300152,0.067783,HP,"1","0","0",
"4312","9","1",H,"4378",1,306202.311038,2394211.24304,306215.937118,2394352.494529,1,306209.124078,2394281.868785,141.907199,0.096169,HP,"0","0","0",
"4313","9","1",H,"4394",1,305969.376254,2394340.752513,305980.155998,2394370.245505,1,305974.766126,2394355.499009,31.401265,0.350418,HO,"0","0","0",
"4314","9","1",H,"4395",1,305980.155998,2394370.245505,306101.374014,2394331.251393,1,306040.765006,2394350.748449,127.335573,1.882028,HV,"1","0","0",
"4315","9","1",H,"4396",1,306101.374014,2394331.251393,306133.68595,2394329.752737,1,306117.529982,2394330.502065,32.346672,1.617144,HV,"0","0","0",
"4316","9","1",H,"4412",1,306279.185982,2394355.244449,306285.937182,2394394.253249,1,306282.561582,2394374.748849,39.5887,0.171371,HP,"1","0","1",
"4317","9","1",H,"4439",1,306179.623902,2394410.505217,306285.937182,2394394.253249,1,306232.780542,2394402.379233,107.548315,1.722491,HV,"0","0","0",
"4318","9","1",H,"4440",1,306792.904959,2394412.251297,306827.843167,2394407.493569,1,306810.374063,2394409.872433,35.260663,1.706139,HV,"0","0","0",
"4319","9","1",H,"4445",1,306792.904959,2394412.251297,306795.407519,2394424.502401,1,306794.156239,2394418.376849,12.504094,0.2015,HP,"0","0","0",
"4320","9","1",H,"4465",1,306411.156382,2394433.246497,306463.625438,2394425.245313,1,306437.39091,2394429.245905,53.075614,1.722124,HV,"0","0","0",
"4321","9","1",H,"4470",1,306678.781951,2394434.003521,306792.904959,2394412.251297,1,306735.843455,2394423.127409,116.177537,1.759141,HV,"0","0","0",
"4322","9","1",H,"4497",1,306152.591838,2394454.999265,306152.591838,2394446.749377,1,306152.591838,2394450.874321,8.249888,0,HP,"1","0","0",
"4323","9","1",H,"4498",1,306152.591838,2394446.749377,306161.96931,2394435.996993,1,306157.280574,2394441.373185,14.267121,2.424391,HO,"1","0","0",
"4324","9","1",H,"4499",1,306161.96931,2394435.996993,306171.47043,2394416.005153,1,306166.71987,2394426.001073,22.1347,2.69794,HO,"1","0","0",
"4325","9","1",H,"4500",1,306171.47043,2394416.005153,306174.12403,2394395.751585,1,306172.79723,2394405.878369,20.426664,3.011316,HP,"1","0","0",
"4326","9","1",H,"4501",1,306174.12403,2394395.751585,306174.12403,2394369.998113,1,306174.12403,2394382.874849,25.753472,0,HP,"1","0","0",
"4327","9","1",H,"4512",1,306121.531198,2394376.996705,306121.654878,2394414.506465,1,306121.593038,2394395.751585,37.509964,0.003297,HP,"1","0","0",
"4328","9","1",H,"4513",1,306121.654878,2394414.506465,306127.031102,2394442.995553,1,306124.34299,2394428.751009,28.991929,0.186518,HP,"1","0","0",
"4329","9","1",H,"4569",1,306827.843167,2394407.493569,306860.251455,2394502.504929,1,306844.047311,2394454.999249,100.386531,0.328723,HP,"0","0","0",
"4330","9","1",H,"4582",1,306395.000574,2394469.754177,306370.718334,2394479.005313,1,306382.859454,2394474.379745,25.984817,1.934803,HO,"0","0","0",
"4331","9","1",H,"4608",1,306214.562142,2394460.499169,306222.688318,2394463.001729,1,306218.62523,2394461.750449,8.502796,1.27205,HV,"1","0","0",
"4332","9","1",H,"4609",1,306222.688318,2394463.001729,306225.341886,2394480.505313,1,306224.015102,2394471.753521,17.703584,0.150456,HP,"1","0","0",
"4333","9","1",H,"4616",1,306403.126558,2394484.506561,306395.000574,2394469.754177,1,306399.063566,2394477.130369,16.842341,0.503476,HO,"0","0","0",
"4334","9","1",H,"4650",1,306705.126527,2394561.505217,306780.873951,2394543.506817,1,306743.000239,2394552.506017,77.856372,1.804081,HV,"0","0","0",
"4335","9","1",H,"4660",1,306253.625246,2394534.500481,306271.03251,2394547.755457,1,306262.328878,2394541.127969,21.879379,0.92,HO,"1","0","0",
"4336","9","1",H,"4685",1,306667.905823,2394584.247009,306705.126527,2394561.505217,1,306686.516175,2394572.876113,43.618458,2.119264,HO,"1","0","0",
"4337","9","1",H,"4695",1,306720.842399,2394589.252097,306705.126527,2394561.505217,1,306712.984463,2394575.378657,31.888524,0.515348,HO,"0","0","0",
"4338","9","1",H,"4698",1,306292.59203,2394573.247169,306303.468126,2394593.500769,1,306298.030078,2394583.373969,22.98908,0.492804,HO,"1","0","0",
"4339","9","1",H,"4722",1,306833.783167,2394553.997537,306836.876895,2394602.245377,1,306835.330031,2394578.121457,48.346926,0.064034,HP,"0","0","0",
